Geoname ID;Name;ASCII Name;Country Code;Coordinates
760607;Raszyn;Raszyn;PL;52.15603, 20.9226
760806;Radecznica;Radecznica;PL;50.75155, 22.82976
761461;Porêba Spytkowska;Poreba Spytkowska;PL;49.93995, 20.55405
761474;Pora¿;Poraz;PL;49.48597, 22.225
761582;Po³omia;Polomia;PL;49.90475, 21.89198
762106;Piwniczna-Zdrój;Piwniczna-Zdroj;PL;49.44056, 20.71423
762551;Paw³osiów;Pawlosiow;PL;49.99533, 22.64763
762850;Ostrów Mazowiecka;Ostrow Mazowiecka;PL;52.80245, 21.89507
762878;Ostrówek;Ostrowek;PL;51.5815, 22.61227
763174;Olszówka;Olszowka;PL;49.61455, 20.02885
764407;Mordy;Mordy;PL;52.2116, 22.51725
765286;Ma³y P³ock;Maly Plock;PL;53.30385, 22.02836
766452;Lesko;Lesko;PL;49.4701, 22.33042
766786;£apsze Ni¿ne;Lapsze Nizne;PL;49.39807, 20.24343
768344;Komañcza;Komancza;PL;49.33922, 22.06166
768785;Kolno;Kolno;PL;53.41148, 21.92905
769359;Kazanów;Kazanow;PL;51.27593, 21.46737
770025;Jonkowo;Jonkowo;PL;53.82817, 20.31054
770165;Jedliñsk;Jedlinsk;PL;51.514, 21.11577
770413;Janów Podlaski;Janow Podlaski;PL;52.19398, 23.21218
771139;Hañsk;Hansk;PL;51.41286, 23.39942
773341;Dêbno;Debno;PL;49.96701, 20.71979
773902;Czarnia;Czarnia;PL;53.35614, 21.1952
774554;Che³miec;Chelmiec;PL;49.63051, 20.66425
761878;Podkowa Leœna;Podkowa Lesna;PL;52.12237, 20.72665
762201;Piñczów;Pinczow;PL;50.52052, 20.52649
762361;Piecki;Piecki;PL;53.75759, 21.33914
764000;Niedrzwica Du¿a;Niedrzwica Duza;PL;51.11462, 22.38911
764241;Muszyna;Muszyna;PL;49.35661, 20.89718
764269;Mszczonów;Mszczonow;PL;51.97415, 20.52083
764292;Mrozy;Mrozy;PL;52.16609, 21.80263
764876;Miedzna;Miedzna;PL;52.46778, 22.08947
765876;Lublin;Lublin;PL;51.25, 22.56667
767283;Krzeszów;Krzeszow;PL;50.40381, 22.34241
767763;Koz³owo;Kozlowo;PL;53.30652, 20.29098
767781;Koz³ów;Kozlow;PL;50.48394, 20.02456
768116;Korsze;Korsze;PL;54.17002, 21.13915
770348;Jasienica;Jasienica;PL;52.41415, 21.4115
770705;Jab³onna Lacka;Jablonna Lacka;PL;52.47664, 22.44228
770918;Humniska;Humniska;PL;49.67507, 22.05368
772069;G³uchów;Gluchow;PL;50.08171, 22.27135
773014;Dorohusk;Dorohusk;PL;51.15475, 23.80325
774243;Chynów;Chynow;PL;51.90425, 21.08208
774790;Bukowina Tatrzañska;Bukowina Tatrzanska;PL;49.34302, 20.10807
775210;Brz¹czowice;Brzaczowice;PL;49.87478, 20.03709
775736;Bodzentyn;Bodzentyn;PL;50.94115, 20.95719
776024;Bielany;Bielany;PL;52.34174, 22.24929
776677;Annopol;Annopol;PL;50.88551, 21.85678
3081808;Witonia;Witonia;PL;52.14655, 19.30049
3082192;Wieprz;Wieprz;PL;49.89093, 19.35688
3083015;Tu³owice;Tulowice;PL;50.59577, 17.65323
3083271;Toruñ;Torun;PL;53.01375, 18.59814
3083616;Sztum;Sztum;PL;53.92077, 19.03072
3085577;Œlesin;Slesin;PL;53.16514, 17.70258
3085805;Skawinki;Skawinki;PL;49.82281, 19.71256
3085807;Skawina;Skawina;PL;49.97524, 19.82869
3086080;Siedlec;Siedlec;PL;52.13781, 16.00279
3086524;Ryjewo;Ryjewo;PL;53.84463, 18.96077
3086574;Rybno;Rybno;PL;53.38348, 19.93229
3087710;Pszczew;Pszczew;PL;52.47724, 15.7816
3088211;Potok Z³oty;Potok Zloty;PL;50.70676, 19.43091
3088273;Porêba;Poreba;PL;50.48831, 19.33903
3089123;Piekielnik;Piekielnik;PL;49.47688, 19.7681
3089298;Pêczniew;Peczniew;PL;51.80384, 18.72311
3089566;Paczków;Paczkow;PL;50.46395, 17.00658
3089612;Otyñ;Otyn;PL;51.84766, 15.71105
3089976;Orzech;Orzech;PL;50.42744, 18.92275
3091407;Mosina;Mosina;PL;52.24543, 16.84709
3092083;Miasteczko Krajeñskie;Miasteczko Krajenskie;PL;53.09784, 17.00478
3092828;Lubowidz;Lubowidz;PL;53.11865, 19.84594
3093589;Leœna;Lesna;PL;51.02431, 15.26413
3093983;£agów;Lagow;PL;51.15835, 15.04372
3094542;Krzêcin;Krzecin;PL;53.0816, 15.49008
3094558;Kryry;Kryry;PL;50.01667, 18.80568
3094562;Krynica Morska;Krynica Morska;PL;54.38051, 19.44413
3094638;Kroœniewice;Krosniewice;PL;52.25592, 19.17037
3094934;Kowary;Kowary;PL;50.79313, 15.83559
3096257;Kiernozia;Kiernozia;PL;52.26858, 19.87092
3096292;Kie³czów;Kielczow;PL;51.13999, 17.17798
3096773;Kamiennik;Kamiennik;PL;50.57032, 17.14979
3097194;Je¿ewo;Jezewo;PL;53.51061, 18.49437
3097833;Izdebnik;Izdebnik;PL;49.87218, 19.76801
3098722;Gorzów Wielkopolski;Gorzow Wielkopolski;PL;52.73679, 15.22878
3099125;Gniewino;Gniewino;PL;54.71709, 18.01663
3099473;G¹sawa;Gasawa;PL;52.76757, 17.75579
3100363;Dobra;Dobra;PL;53.58625, 15.30977
3100849;D¹browa;Dabrowa;PL;50.68352, 17.74957
3101076;Czechowice-Dziedzice;Czechowice-Dziedzice;PL;49.91342, 19.00479
3101289;Cisiec;Cisiec;PL;49.59213, 19.1054
3101330;Cieszków;Cieszkow;PL;51.63104, 17.35726
3102627;Brodnica;Brodnica;PL;53.25967, 19.39653
3102628;Brodnica;Brodnica;PL;52.14123, 16.89096
3102634;Brod³a;Brodla;PL;50.04331, 19.58879
3102869;Boronów;Boronow;PL;50.6746, 18.90678
3103709;Be³chatów;Belchatow;PL;51.36883, 19.35671
3104018;Babice;Babice;PL;50.06882, 19.44906
7534656;Radwanice;Radwanice;PL;51.57083, 15.94803
12047659;Kar³owice;Karlowice;PL;51.14132, 17.05212
753221;Z³ota;Zlota;PL;50.3816, 20.59361
753222;Z³ota;Zlota;PL;49.88059, 20.69326
754367;¯abieniec;Zabieniec;PL;52.05856, 21.04817
754509;Wysoka;Wysoka;PL;50.04474, 22.26002
754800;Wo³omin;Wolomin;PL;52.34006, 21.24207
755303;Wola Dêbiñska;Wola Debinska;PL;49.98214, 20.68777
755692;Wilga;Wilga;PL;51.85211, 21.37751
755775;Wierzchos³awice;Wierzchoslawice;PL;50.02478, 20.85677
756735;Trzciana;Trzciana;PL;50.0719, 21.8385
756868;Tomaszów Lubelski;Tomaszow Lubelski;PL;50.44767, 23.41616
756992;Tczów;Tczow;PL;51.326, 21.44677
757461;Szczawnica;Szczawnica;PL;49.42437, 20.48487
757894;Sucha;Sucha;PL;51.61999, 20.94887
757993;Strzegowo;Strzegowo;PL;52.89394, 20.28548
758973;S³awatycze;Slawatycze;PL;51.76338, 23.5546
759409;Siedleczka;Siedleczka;PL;49.96061, 22.37949
759722;Rzezawa;Rzezawa;PL;49.98997, 20.51508
759859;Ryglice;Ryglice;PL;49.87887, 21.13748
761607;Policzna;Policzna;PL;51.45545, 21.62684
762423;Piaseczno;Piaseczno;PL;52.0814, 21.02397
775561;Borki;Borki;PL;51.72161, 22.52129
776053;Biecz;Biecz;PL;49.73596, 21.26301
3080644;¯ary;Zary;PL;51.64205, 15.13727
3080736;Zamarski;Zamarski;PL;49.78254, 18.66972
3080985;Zabrze;Zabrze;PL;50.32492, 18.78576
3081060;Zabierzów;Zabierzow;PL;50.11425, 19.79788
3082299;Wielichowo;Wielichowo;PL;52.11573, 16.3518
3082916;Tychowo;Tychowo;PL;53.92774, 16.25771
3084024;Œwierzawa;Swierzawa;PL;51.01375, 15.89516
3084954;Stara Kamienica;Stara Kamienica;PL;50.91602, 15.57286
3085119;Sosnówka;Sosnowka;PL;50.8183, 15.72315
3085172;Solec Kujawski;Solec Kujawski;PL;53.08371, 18.22572
3085980;Siepraw;Siepraw;PL;49.91437, 19.95864
3086283;Santok;Santok;PL;52.73785, 15.41021
3086732;Rudy;Rudy;PL;50.19003, 18.45334
3086754;Rudniki;Rudniki;PL;50.52134, 19.4313
3087769;Przytoczna;Przytoczna;PL;52.57755, 15.67878
3087836;Przykona;Przykona;PL;51.98171, 18.61247
3088477;Po³czyn-Zdrój;Polczyn-Zdroj;PL;53.76424, 16.09574
3089533;Palcza;Palcza;PL;49.80454, 19.74389
3089543;Pakos³aw;Pakoslaw;PL;51.61438, 17.05793
3089923;Osiek;Osiek;PL;50.24353, 19.60047
3090403;Oborniki;Oborniki;PL;52.64739, 16.81406
3090690;Nowa Wieœ Lêborska;Nowa Wies Leborska;PL;54.55878, 17.72756
3091493;Mokrsko;Mokrsko;PL;51.17897, 18.48879
3092913;Lubiszyn;Lubiszyn;PL;52.78075, 14.94793
3093298;Lipka;Lipka;PL;53.49601, 17.25085
3093343;Lipie;Lipie;PL;51.01257, 18.79658
3093739;Lêbork;Lebork;PL;54.53921, 17.75012
3094052;£abiszyn;Labiszyn;PL;52.9521, 17.91971
3094243;Kup;Kup;PL;50.80659, 17.88351
3094370;Ksawerów;Ksawerow;PL;51.68288, 19.4028
3094461;Krzykosy;Krzykosy;PL;52.11041, 17.37411
3094525;Krzemieniewo;Krzemieniewo;PL;51.85905, 16.83354
3094543;Krzêcin;Krzecin;PL;49.94316, 19.74157
3094585;Kruszwica;Kruszwica;PL;52.67562, 18.33131
3095358;Konary;Konary;PL;51.6569, 17.04185
3095910;Kochanowice;Kochanowice;PL;50.70548, 18.74911
3095961;Kobierzyce;Kobierzyce;PL;50.97054, 16.93508
3096039;Klonowa;Klonowa;PL;51.41928, 18.41815
3096400;Kazimierz Biskupi;Kazimierz Biskupi;PL;52.311, 18.16581
3096797;Kamieniec;Kamieniec;PL;52.16614, 16.46164
3097528;Jarocin;Jarocin;PL;51.97266, 17.50256
3097823;Jab³onka;Jablonka;PL;49.47968, 19.6937
3098712;Górzyca;Gorzyca;PL;52.49447, 14.65503
3098950;Golina;Golina;PL;51.91489, 17.48268
3099062;Godziszka;Godziszka;PL;49.71288, 19.07587
3099544;Galewice;Galewice;PL;51.34471, 18.25756
3100247;Dolice;Dolice;PL;53.19081, 15.20267
3100489;Debrzno;Debrzno;PL;53.53817, 17.23643
3100677;Damas³awek;Damaslawek;PL;52.83979, 17.50062
3101017;Czernica;Czernica;PL;51.04609, 17.2451
3101467;Chybie;Chybie;PL;49.90249, 18.82756
3101513;Chrzypsko Wielkie;Chrzypsko Wielkie;PL;52.62817, 16.22852
3101812;Che³mek;Chelmek;PL;50.10163, 19.24801
3102076;Bukowno;Bukowno;PL;50.26474, 19.45962
3102488;Brusy;Brusy;PL;53.88446, 17.71786
3103009;Bojanowo;Bojanowo;PL;51.70749, 16.74827
3103261;B³aszki;Blaszki;PL;51.65163, 18.43472
3103656;Bestwina;Bestwina;PL;49.89712, 19.05776
3103756;Bêb³o;Beblo;PL;50.18053, 19.78741
6545326;Ursynów;Ursynow;PL;52.15051, 21.05041
7535367;Bartniczka;Bartniczka;PL;53.24776, 19.60433
763013;Osieczany;Osieczany;PL;49.84252, 19.98207
763051;Orzechówka;Orzechowka;PL;49.7308, 21.94519
763399;Odrzywó³;Odrzywol;PL;51.51953, 20.55559
765871;£ubnice;Lubnice;PL;50.41164, 21.15014
770293;Jas³o;Jaslo;PL;49.74506, 21.47252
770759;Iwonicz-Zdrój;Iwonicz-Zdroj;PL;49.56319, 21.78992
771497;Granica;Granica;PL;52.13359, 20.80313
772793;Dydnia;Dydnia;PL;49.6864, 22.17196
773165;Dobra;Dobra;PL;49.71793, 20.25347
774393;Choroszcz;Choroszcz;PL;53.14332, 22.98889
776113;Bia³obrzegi;Bialobrzegi;PL;52.44199, 21.05255
776393;Barciany;Barciany;PL;54.21993, 21.35347
3081161;Wyry;Wyry;PL;50.13296, 18.90052
3081403;Wo¿niki;Wozniki;PL;50.58934, 19.05991
3081488;Wo³czyn;Wolczyn;PL;51.01845, 18.04994
3081636;Wojkowice;Wojkowice;PL;50.36509, 19.03652
3082206;Wielowieœ;Wielowies;PL;50.50966, 18.61608
3082282;Wielka Wieœ;Wielka Wies;PL;50.15694, 19.84363
3082473;Wejherowo;Wejherowo;PL;54.60568, 18.23559
3082510;Wêgierska Górka;Wegierska Gorka;PL;49.60776, 19.11638
3082854;Ujazd;Ujazd;PL;51.59781, 19.92225
3083904;Szadek;Szadek;PL;51.69174, 18.97549
3083908;Sypniewo;Sypniewo;PL;53.46823, 16.60583
3084143;Susz;Susz;PL;53.71743, 19.33645
3084289;Suchañ;Suchan;PL;53.28003, 15.32541
3085616;S³awków;Slawkow;PL;50.29943, 19.38967
3086118;Sicienko;Sicienko;PL;53.20387, 17.80051
3086608;Rybarzowice;Rybarzowice;PL;49.72956, 19.10162
3087126;Rogalinek;Rogalinek;PL;52.24945, 16.89989
3087287;Recz;Recz;PL;53.25989, 15.54713
3087675;Puñców;Puncow;PL;49.71842, 18.66157
3088135;Praszka;Praszka;PL;51.05375, 18.45317
3088848;Pleszew;Pleszew;PL;51.89636, 17.78549
3088866;P³aza;Plaza;PL;50.09988, 19.46451
3089010;Pilica;Pilica;PL;50.46799, 19.65729
3089025;Pi³awa Górna;Pilawa Gorna;PL;50.68357, 16.74359
3089256;Pewel Œlemieñska;Pewel Slemienska;PL;49.68968, 19.33431
3089670;Ostrzeszów;Ostrzeszow;PL;51.4264, 17.93355
3089791;Ostaszewo;Ostaszewo;PL;54.21256, 18.95142
3089942;Osie;Osie;PL;53.59918, 18.34373
3090612;Nowe Miasto nad Wart¹;Nowe Miasto nad Warta;PL;52.09007, 17.41114
3090798;Nowa Góra;Nowa Gora;PL;50.17305, 19.5912
3091585;Mochowo;Mochowo;PL;52.7657, 19.55592
3092638;Lwówek Œl¹ski;Lwowek Slaski;PL;51.11074, 15.58582
3092639;Lwówek;Lwowek;PL;52.44798, 16.18106
3092964;Lubieñ;Lubien;PL;49.71921, 19.97847
3094355;Ksi¹¿ Wielkopolski;Ksiaz Wielkopolski;PL;52.06167, 17.23952
3094359;Ksi¹¿ki;Ksiazki;PL;53.3298, 19.07029
3094547;Krzczonów;Krzczonow;PL;49.73813, 19.91821
3095951;Kobyla Góra;Kobyla Gora;PL;51.37923, 17.83811
3096079;K³odawa;Klodawa;PL;52.25447, 18.91352
3096208;Kisielice;Kisielice;PL;53.60855, 19.2635
3096385;Kcynia;Kcynia;PL;52.99192, 17.4883
3096924;Kalej;Kalej;PL;50.83662, 18.98429
3097006;Juszczyn;Juszczyn;PL;49.6929, 19.69128
3097043;Jugów;Jugow;PL;50.62758, 16.51812
3097416;Jastrz¹b;Jastrzab;PL;50.67019, 19.1817
3097841;Izbica Kujawska;Izbica Kujawska;PL;52.42073, 18.7627
3099923;Dzia³oszyn;Dzialoszyn;PL;51.11699, 18.86524
3100180;Dominowo;Dominowo;PL;52.29158, 17.35754
3100421;D³ugo³êka;Dlugoleka;PL;51.17902, 17.19137
3100820;D¹browa;Dabrowa;PL;52.74668, 17.94342
3101675;Chojna;Chojna;PL;52.96389, 14.42797
3101829;Ch¹œno;Chasno;PL;52.19535, 19.94259
3102172;Budzów;Budzow;PL;49.77622, 19.67274
3102362;BrzeŸnio;Brzeznio;PL;51.494, 18.62234
3102510;Brudzew;Brudzew;PL;52.09949, 18.60432
3102679;Branice;Branice;PL;50.05108, 17.79399
3103824;Barlinek;Barlinek;PL;52.99464, 15.21864
3104002;Babimost;Babimost;PL;52.16488, 15.82769
7534709;Rutki-Kossaki;Rutki-Kossaki;PL;53.08932, 22.44011
12047647;Paw³owice-K³okoczyce;Pawlowice-Klokoczyce;PL;51.16495, 17.09822
12047655;Powstañców Œl¹skich Zachód-Centrum Po³udniow;Powstancow Slaskich Zachod-Centrum Poludniow;PL;51.09607, 17.0177
12110766;Lipkowo;Lipkowo;PL;54.00075, 22.56191
753394;¯elechów;Zelechow;PL;51.81051, 21.89721
754508;Wysoka G³ogowska;Wysoka Glogowska;PL;50.16019, 22.02124
755421;Wojciechowice;Wojciechowice;PL;50.84226, 21.58942
755907;Wielbark;Wielbark;PL;53.39858, 20.94629
756053;Wêglówka;Weglowka;PL;49.73424, 20.08575
756135;Warsaw;Warsaw;PL;52.22977, 21.01178
756734;Trzciana;Trzciana;PL;50.30771, 21.33725
756824;Trablice;Trablice;PL;51.35249, 21.12877
757050;Tar³ów;Tarlow;PL;51.0016, 21.71474
757388;Szczucin;Szczucin;PL;50.30957, 21.07444
757948;Stubno;Stubno;PL;49.89806, 22.95602
759302;Sieniawa;Sieniawa;PL;49.56508, 21.92785
759412;Siedlce;Siedlce;PL;52.16772, 22.29006
759466;Serokomla;Serokomla;PL;51.7007, 22.33237
759470;Serock;Serock;PL;52.51036, 21.0691
760123;Ruda Maleniecka;Ruda Maleniecka;PL;51.14592, 20.22377
760490;Repki;Repki;PL;52.38555, 22.39117
760684;Radzymin;Radzymin;PL;52.41592, 21.18415
760723;Radzanów;Radzanow;PL;52.94238, 20.09219
761300;Pra¿mów;Prazmow;PL;51.9404, 20.95479
761363;Potok Górny;Potok Gorny;PL;50.38477, 22.56188
761472;Porêba;Poreba;PL;49.79645, 20.01718
764034;Niebocko;Niebocko;PL;49.67774, 22.10484
764749;Milanówek;Milanowek;PL;52.11879, 20.67155
765191;Marki;Marki;PL;52.32065, 21.10474
766555;Legionowo;Legionowo;PL;52.40149, 20.92664
767891;Kowala;Kowala;PL;51.32503, 21.06972
768963;Knyszyn;Knyszyn;PL;53.31406, 22.91963
769233;Kie³pin;Kielpin;PL;52.35796, 20.86214
771478;Grêboszów;Greboszow;PL;50.24501, 20.77669
752967;¯yrardów;Zyrardow;PL;52.0488, 20.44599
753020;Zwierzyniec;Zwierzyniec;PL;50.614, 22.97512
753420;¯egocina;Zegocina;PL;49.81395, 20.41964
754499;Wysoka Strzy¿owska;Wysoka Strzyzowska;PL;49.83056, 21.74074
755390;Wojnicz;Wojnicz;PL;49.958, 20.83785
755435;Wojaszówka;Wojaszowka;PL;49.77777, 21.67079
756106;W¹sosz;Wasosz;PL;53.52209, 22.31915
756794;Trojanów;Trojanow;PL;51.69225, 21.81112
756819;Trawniki;Trawniki;PL;51.13633, 22.99816
758116;Stopnica;Stopnica;PL;50.44018, 20.9378
758175;Stê¿yca;Stezyca;PL;51.58187, 21.77087
758182;Sterdyñ;Sterdyn;PL;52.58026, 22.29358
758371;Stara Wieœ;Stara Wies;PL;49.71505, 22.00441
758558;Soœnica;Sosnica;PL;49.90083, 22.87469
759689;Sadkowice;Sadkowice;PL;51.72517, 20.51465
759704;Sabnie;Sabnie;PL;52.50097, 22.30697
759751;Rzepiennik Strzy¿ewski;Rzepiennik Strzyzewski;PL;49.80542, 21.03599
759814;Rytwiany;Rytwiany;PL;50.5292, 21.20636
759843;Rymanów;Rymanow;PL;49.57649, 21.86811
760488;Reszel;Reszel;PL;54.05042, 21.14585
760657;Raków;Rakow;PL;50.67427, 21.04517
760771;Radomyœl;Radomysl;PL;50.68101, 21.94365
760804;Radgoszcz;Radgoszcz;PL;50.2058, 21.11315
760917;Pu³tusk;Pultusk;PL;52.7025, 21.08276
761350;Potworów;Potworow;PL;51.50874, 20.72176
761653;Polañczyk;Polanczyk;PL;49.36969, 22.42112
762203;Pilzno;Pilzno;PL;49.97883, 21.29228
763517;Nozdrzec;Nozdrzec;PL;49.77323, 22.19865
763521;Nowy Wiœnicz;Nowy Wisnicz;PL;49.91465, 20.46109
763914;Nienadowa;Nienadowa;PL;49.82901, 22.42704
764293;Mrozy;Mrozy;PL;52.01975, 20.36702
764791;Miêtne;Mietne;PL;51.92135, 21.57457
765514;Majdan Królewski;Majdan Krolewski;PL;50.37935, 21.74615
765642;£yse;Lyse;PL;53.36443, 21.56487
765835;Lubycza Królewska;Lubycza Krolewska;PL;50.34102, 23.51941
766021;£oniów;Loniow;PL;50.56443, 21.52599
766201;Lipnica Wielka;Lipnica Wielka;PL;49.70489, 20.86844
766369;Lesznowola;Lesznowola;PL;52.09095, 20.93479
766441;Leœna Podlaska;Lesna Podlaska;PL;52.13317, 23.02786
766838;£agów;Lagow;PL;50.77517, 21.08431
767145;Ksiê¿pol;Ksiezpol;PL;50.42323, 22.73526
767241;Krzywcza;Krzywcza;PL;49.79894, 22.54549
767470;Krosno;Krosno;PL;49.68866, 21.77058
768836;Kokotów;Kokotow;PL;50.01254, 20.07829
769256;Kielanówka;Kielanowka;PL;50.02616, 21.92905
770721;Jab³onka;Jablonka;PL;49.69417, 22.11565
771134;Harasiuki;Harasiuki;PL;50.47515, 22.47288
771158;Hajnówka;Hajnowka;PL;52.74328, 23.58122
771168;Gzy;Gzy;PL;52.74045, 20.94372
771173;GwoŸnica Górna;Gwoznica Gorna;PL;49.82791, 21.99772
773176;Dobczyce;Dobczyce;PL;49.88109, 20.08936
773569;D¹browa Tarnowska;Dabrowa Tarnowska;PL;50.17462, 20.98633
773751;Czerwiñsk Nad Wis³¹;Czerwinsk Nad Wisla;PL;52.39828, 20.3096
773780;Czernice Borowe;Czernice Borowe;PL;53.03197, 20.71944
774208;Ciechanów;Ciechanow;PL;52.88141, 20.61996
774558;Che³m;Chelm;PL;51.14312, 23.4716
774641;Celestynów;Celestynow;PL;52.06093, 21.39107
775737;Bodzechów;Bodzechow;PL;50.90715, 21.43715
3082153;Wierzbinek;Wierzbinek;PL;52.44026, 18.51085
3082866;Udanin;Udanin;PL;51.0374, 16.45469
3083349;Tokarnia;Tokarnia;PL;49.7272, 19.87161
3084030;Œwierklany Dolne;Swierklany Dolne;PL;50.01827, 18.57702
3084033;Œwierklaniec;Swierklaniec;PL;50.44237, 18.93734
3085584;Œlemieñ;Slemien;PL;49.71826, 19.36735
3085978;Sieradz;Sieradz;PL;51.59584, 18.73023
3087072;RogoŸno;Rogozno;PL;52.75226, 16.99049
3088060;Prusice;Prusice;PL;51.37116, 16.96025
3088096;Prochowice;Prochowice;PL;51.27307, 16.36532
3088710;Poddêbice;Poddebice;PL;51.89344, 18.9573
3088747;Pobierowo;Pobierowo;PL;54.061, 14.93282
3090470;Nowy Staw;Nowy Staw;PL;54.13609, 19.00909
3091378;Mosty;Mosty;PL;53.54796, 14.95634
3091435;Moryñ;Moryn;PL;52.85769, 14.39297
3092080;Miastko;Miastko;PL;54.00283, 16.98263
3093174;Liszki;Liszki;PL;50.03884, 19.76835
3093226;Lisewo;Lisewo;PL;53.2958, 18.68714
3093979;£agów;Lagow;PL;52.33429, 15.29769
3094953;Kowalewo Pomorskie;Kowalewo Pomorskie;PL;53.15432, 18.89868
3096630;Karlino;Karlino;PL;54.03515, 15.87739
3096999;Jutrosin;Jutrosin;PL;51.65009, 17.16957
3097808;Jab³onowo Pomorskie;Jablonowo Pomorskie;PL;53.39137, 19.15509
3098309;Grodziec;Grodziec;PL;52.03855, 18.05972
3098470;Grabów nad Prosn¹;Grabow nad Prosna;PL;51.50596, 18.11929
3098629;Gostycyn;Gostycyn;PL;53.49014, 17.80978
3099372;Giera³towice;Gieraltowice;PL;49.94426, 19.3907
3099759;Elbl¹g;Elblag;PL;54.1522, 19.40884
3100027;Drzycim;Drzycim;PL;53.5052, 18.3094
3100946;Czêstochowa;Czestochowa;PL;50.79646, 19.12409
3101053;Czempiñ;Czempin;PL;52.14404, 16.76408
3101057;CzeladŸ;Czeladz;PL;50.31542, 19.07824
3101446;Ciasna;Ciasna;PL;50.75427, 18.60835
3101722;Chocianów;Chocianow;PL;51.41867, 15.90172
3101778;Ch³apowo;Chlapowo;PL;54.80365, 18.37352
3101795;Che³mno;Chelmno;PL;53.34855, 18.4251
3103477;Bielany Wroc³awskie;Bielany Wroclawskie;PL;51.0361, 16.9677
3103926;B¹ków;Bakow;PL;49.89342, 18.71495
12047630;Pilczyce;Pilczyce;PL;51.13704, 16.95752
12047652;D¹bie;Dabie;PL;51.10573, 17.08108
754092;Zakliczyn;Zakliczyn;PL;49.85589, 20.80935
755118;Wola Uhruska;Wola Uhruska;PL;51.32139, 23.62627
755412;Wojcieszków;Wojcieszkow;PL;51.76922, 22.31589
756933;Tereszpol;Tereszpol;PL;50.58373, 22.8798
758091;Straszydle;Straszydle;PL;49.90038, 21.98124
758416;Stanis³awów;Stanislawow;PL;52.28937, 21.54848
758539;Sosnówka;Sosnowka;PL;51.75084, 23.33814
758759;Smyków;Smykow;PL;51.04442, 20.40032
759839;Ryn;Ryn;PL;53.9377, 21.54642
759852;Ryki;Ryki;PL;51.62574, 21.93274
760414;RogóŸno;Rogozno;PL;50.46417, 23.39041
760680;Radzyñ Podlaski;Radzyn Podlaski;PL;51.78333, 22.61667
760830;Rac³awice;Raclawice;PL;50.5137, 22.16552
760844;Raci¹¿;Raciaz;PL;52.78152, 20.1177
761055;Przy³êk;Przylek;PL;51.30856, 21.74744
764486;Mokobody;Mokobody;PL;52.26523, 22.11182
764988;Miastków Koœcielny;Miastkow Koscielny;PL;51.88407, 21.82528
766435;Leœnica;Lesnica;PL;49.40092, 20.06001
770036;Jod³owa;Jodlowa;PL;49.87229, 21.27897
763823;Niwiska;Niwiska;PL;50.22492, 21.63036
764107;Naruszewo;Naruszewo;PL;52.52687, 20.35157
764275;Mszana Górna;Mszana Gorna;PL;49.66202, 20.09734
764777;Miko³ajki;Mikolajki;PL;53.80288, 21.57011
765274;Maniowy;Maniowy;PL;49.45976, 20.26454
765976;£osice;Losice;PL;52.21129, 22.71801
766237;Nowe Lipiny;Nowe Lipiny;PL;52.35789, 21.27125
766828;£ajski;Lajski;PL;52.42873, 20.94946
767374;Krynica-Zdrój;Krynica-Zdroj;PL;49.42225, 20.95942
767623;Kraœnik;Krasnik;PL;50.9236, 22.22706
768338;Komarówka Podlaska;Komarowka Podlaska;PL;51.80315, 22.94392
768940;Kobylanka;Kobylanka;PL;49.66891, 21.22293
769059;Klimontów;Klimontow;PL;50.65588, 21.45587
770441;Janowiec;Janowiec;PL;51.32359, 21.8894
770787;Imielno;Imielno;PL;50.58569, 20.44813
771687;Gowarczów;Gowarczow;PL;51.27845, 20.43835
772086;G³ogów Ma³opolski;Glogow Malopolski;PL;50.15122, 21.96287
772107;Glinojeck;Glinojeck;PL;52.81983, 20.29198
772467;Frydman;Frydman;PL;49.44927, 20.22961
772687;Dzierzgowo;Dzierzgowo;PL;53.15279, 20.66322
773040;Domaradz;Domaradz;PL;49.78675, 21.94571
773332;Dêbów;Debow;PL;50.0449, 22.43614
774030;Cyców;Cycow;PL;51.29928, 23.14124
774058;Cmolas;Cmolas;PL;50.29526, 21.74417
775754;Boæki;Bocki;PL;52.65155, 23.04485
776103;Bia³o³eka;Bialoleka;PL;52.32127, 20.97204
776755;Aleksandrów;Aleksandrow;PL;50.4663, 22.89225
3080895;Zagrodno;Zagrodno;PL;51.19134, 15.86533
3081046;Z¹bkowice Œl¹skie;Zabkowice Slaskie;PL;50.58969, 16.81239
3083043;Tuchola;Tuchola;PL;53.58792, 17.85905
3083474;Tarnawa Dolna;Tarnawa Dolna;PL;49.7796, 19.56545
3084194;Su³kowice;Sulkowice;PL;49.84053, 19.80097
3084444;Strzebiñ;Strzebin;PL;50.61647, 18.89794
3084464;Stryków;Strykow;PL;51.90224, 19.60536
3085019;Stanis³aw Dolny;Stanislaw Dolny;PL;49.9047, 19.65334
3085495;S³ubice;Slubice;PL;52.35088, 14.56065
3085609;S³awoborze;Slawoborze;PL;53.88992, 15.70667
3087281;Reda;Reda;PL;54.60528, 18.34717
3087415;Radziszów;Radziszow;PL;49.93531, 19.81522
3087529;Radlin;Radlin;PL;50.0502, 18.47626
3088538;Pogrzebieñ;Pogrzebien;PL;50.06722, 18.29876
3088685;Podgórzyn;Podgorzyn;PL;50.83261, 15.68161
